จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,พรรคการเมือง,คะแนน
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,37,พรรคภูมิใจไทย,42.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,43,พรรคพลังประชารัฐ,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,46,พรรคประชาชน,63.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,47,พรรคประชาไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,48,พรรคไทยสร้างไทย,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,51,พรรคพร้อม,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,56,พรรคเพื่อบ้านเมือง,2.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,1,1.0,547.0,410.0,540.0,410,381,17,12.0,134.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,1,พรรคไทยทรัพย์ทวี,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,2,พรรคเพื่อชาติไทย,4.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,3,พรรคใหม่,4.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,4,พรรคมิติใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,6,พรรครวมไทยสร้างชาติ,6.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,7,พรรคพลวัต,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,8,พรรคประชาธิปไตยใหม่,3.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,9,พรรคเพื่อไทย,7.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,10,พรรคทางเลือกใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,11,พรรคเศรษฐกิจ,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,12,พรรคเสรีรวมไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,13,พรรครวมพลังประชาชน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,17,พรรคไทยชนะ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,19,พรรคสังคมประชาธิปไตย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,21,พรรคไทรวมพลัง,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,22,พรรคก้าวอิสระ,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,23,พรรคปวงชนไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,25,พรรคเพื่อชีวิตใหม่,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,26,พรรคคลองไทย,2.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,27,พรรคประชาธิปัตย์,258.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,28,พรรคไทยก้าวหน้า,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,29,พรรคไทยภักดี,9.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,31,พรรคประชากรไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,33,พรรคประชาชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,37,พรรคภูมิใจไทย,29.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,43,พรรคพลังประชารัฐ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,45,พรรคเป็นธรรม,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,46,พรรคประชาชน,51.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,47,พรรคประชาไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,48,พรรคไทยสร้างไทย,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,กำแพงเซา,เมือง,2,1.0,546.0,408.0,520.0,408,381,16,11.0,112.0,51,พรรคพร้อม,0.0
